,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
10,2008/07/20,2新潟2,曇,11,アイビスサマーD(G3),200804020211,,18,7,13,13.5,8.0,6,福永祐一,56,0.0,1.0,1000,0.0,1.0,0.0,0.0,**,0:54.6,0.4,**,,32.1-32.5,32.1,460(-4),,,カノヤザクラ,
11,2008/06/19,旭川,雨,11,北海道スプリントカッ(G3),200834061911,,13,1,1,5.7,4.0,4,岩田康誠,57,1.0,0.0,1000,1.0,0.0,0.0,0.0,,1:00.5,1.1,,8-6,,36.4,464(+4),,,ジョイフルハート,300.0
12,2008/05/24,2中京1,雨,11,テレビ愛知OP(OP),200807020111,,16,6,12,3.1,1.0,6,武豊,57,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:07.7,0.2,**,7-5,33.4-34.1,33.8,460(-8),,,トウショウカレッジ,
13,2008/05/04,1新潟2,晴,11,谷川岳S(OP),200804010211,,16,5,10,2.5,1.0,8,中舘英二,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:20.9,0.7,**,6-6,33.3-35.6,35.2,468(+4),,,マイネルフォーグ,
14,2008/03/23,2中山8,晴,10,東風S(OP),200806020810,,16,3,6,2.8,1.0,1,後藤浩輝,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.6,-0.3,**,1-1-1,35.3-35.0,35.0,464(-6),,,(リザーブカード),"2,439.2"
15,2008/02/10,2京都4,晴,11,シルクロードS(G3),200808020411,,16,8,15,11.2,5.0,3,岩田康誠,56,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:09.3,0.2,**,10-10,33.7-35.4,34.6,470(+2),,,ファイングレイン,"1,009.1"
16,2008/01/19,1京都5,曇,11,淀短距離S(OP),200808010511,,15,6,11,5.5,3.0,3,小牧太,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.3,0.2,**,3-3,34.6-34.5,34.5,468(-2),,,ファイングレイン,605.1
17,2007/12/23,3中京8,晴,12,尾張S(OP),200707030812,,16,7,14,5.0,2.0,7(降),中舘英二,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.9,0.0,**,5-6,33.8-35.1,34.7,470(+10),,,トーセンザオー,
18,2007/11/23,5東京9,晴,11,キャピタルS(OP),200705050911,,18,7,14,26.3,9.0,5,後藤浩輝,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.5,0.7,**,2-2,34.4-34.8,35.0,460(-6),,,キンシャサノキセキ,240.0
19,2007/11/03,5京都1,晴,11,カシオペアS(OP),200708050111,,17,7,14,38.6,9.0,9,池添謙一,56,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:46.1,0.8,**,1-1,35.2-34.6,35.4,466(+10),,,サクラメガワンダー,
20,2006/12/17,3阪神6,小雨,11,阪神C(G2),200609030611,,17,1,1,,,取,ルメール,56,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,,,**,,33.8-35.5,,計不,,,フサイチリシャール,
21,2006/11/19,6京都6,小雨,11,マイルチャンピオンS(G1),200608060611,,18,5,9,37.2,10.0,14,小牧太,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.0,1.3,**,1-1,34.0-35.2,36.5,456(+2),,,ダイワメジャー,
22,2006/10/28,5京都7,曇,11,毎日放送賞スワンS(G2),200608050711,,18,7,15,6.8,2.0,4,武豊,55,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:20.5,0.2,**,1-1,34.5-34.5,34.7,454(0),,,プリサイスマシーン,900.0
23,2006/10/01,4中山8,小雨,11,スプリンターズS(G1),200606040811,,16,8,15,19.9,9.0,16,後藤浩輝,55,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.6,1.5,**,2-3,32.8-35.3,36.7,454(-2),,,テイクオーバーターゲット,
24,2006/09/10,4中山2,晴,11,京成杯オータムH(G3),200606040211,,15,4,8,19.0,10.0,1,後藤浩輝,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:32.0,0.0,**,1-1-1,34.3-35.3,35.3,456(-2),,,(カンファーベスト),"4,158.1"
25,2006/07/16,2新潟2,雨,11,アイビスサマーD(G3),200604020211,,16,5,9,4.6,2.0,12,後藤浩輝,53,0.0,1.0,1000,0.0,1.0,0.0,0.0,**,0:57.6,1.9,**,4,32.8-33.7,35.3,458(+12),,,サチノスイーティー,
26,2006/05/07,2東京6,雨,11,NHKマイルC(G1),200605020611,,18,4,8,13.2,4.0,17,ボス,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.4,2.2,**,2-2,34.2-35.7,37.8,446(-2),,,ロジック,
27,2006/04/16,3中山8,曇,11,皐月賞(G1),200606030811,,18,6,11,33.0,8.0,12,藤田伸二,57,0.0,1.0,2000,0.0,1.0,0.0,0.0,**,2:01.4,1.5,**,1-1-1-2,35.6-35.7,37.2,448(0),,,メイショウサムソン,
28,2006/02/25,1阪神1,晴,11,アーリントンC(G3),200609010111,,15,5,9,5.0,3.0,1,ペリエ,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.7,-0.6,**,1-1-1,35.1-35.6,35.6,448(-8),,,(ロジック),"4,057.4"
29,2006/01/28,1東京1,晴,9,クロッカスS(OP),200605010109,,9,1,1,4.9,2.0,2,ペリエ,56,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.7,0.0,**,1-1,35.0-34.7,34.7,456(0),,,アドマイヤカリブ,766.4
30,2005/12/24,5中山7,晴,9,クリスマスローズS(OP),200506050709,,10,5,5,1.4,1.0,2,横山典弘,55,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:10.0,0.2,**,9-9,33.9-35.9,35.5,456(-2),,,ダイワティグリス,647.0
31,2005/12/04,3中京2,小雨,5,2歳新馬,200507030205,,11,4,4,2.4,1.0,1,ルメール,55,0.0,1.0,1200,0.0,1.0,0.0,0.0,,1:08.9,-0.6,,1-1,34.3-34.6,34.6,458(0),,,(アスタートリッピー),700.0
