,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
10,2015/11/01,4東京9,晴,10,紅葉S(1600万下),201505040910,,17,8,15,12.2,3,5,蛯名正義,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.2,0.3,**,8-9,35.4-34.2,33.6,476(+4),,,ダッシングブレイズ,182.0
11,2015/10/03,4中山8,晴,11,秋風S(1600万下),201506040811,,16,5,10,5.7,2,4,三浦皇成,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.5,0.3,**,10-11-11,35.0-34.9,34.1,472(+10),,,シベリアンスパーブ,270.0
12,2015/08/30,2札幌4,晴,12,オールスターJ第4戦(1000万下),201501020412,,14,6,9,8.6,4,1,ターナー,58,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:47.0,0.0,**,5-4-4-2,35.8-35.6,35.2,462(-4),,,(バイガエシ),"1,535.7"
13,2015/08/01,1札幌1,晴,10,羊ヶ丘特別(500万下),201501010110,,14,6,10,2.4,1,1,松岡正海,57,0.0,1.0,1500,0.0,1.0,0.0,0.0,**,1:28.0,0.0,**,13-2-2,29.2-35.4,35.0,466(+4),,,(アルテ),"1,090.6"
14,2015/06/06,3東京1,曇,9,国分寺特別(500万下),201505030109,,12,6,7,3.1,2,2,松岡正海,57,0.0,1.0,1600,1.0,0.0,0.0,0.0,**,1:34.9,0.2,**,8-8,36.4-34.4,33.7,462(+8),,,ジャポニカーラ,429.6
15,2015/05/23,2東京9,晴,12,4歳上1000万下,201505020912,,18,3,6,6.9,4,3,松岡正海,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:20.3,0.2,**,6-5,34.1-34.5,34.0,454(-4),,,トーキングドラム,260.0
16,2015/05/03,2東京4,晴,8,4歳上1000万下,201505020408,,15,8,14,6.4,3,6,松岡正海,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.9,0.7,**,10-9,34.2-34.4,34.4,458(-12),,,オコレマルーナ,
17,2015/02/14,1東京5,晴,9,テレビ山梨杯(1000万下),201505010509,,15,5,9,4.3,2,6,石橋脩,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.1,0.4,**,5-3,36.1-33.9,34.0,470(-6),,,キミノナハセンター,
18,2015/01/11,1中山4,晴,10,初咲賞(1000万下),201506010410,,12,7,9,2.7,1,4,石橋脩,56,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:48.1,0.2,**,3-3-2-2,37.3-34.1,34.1,476(+4),,,オメガキングティー,230.0
19,2014/12/20,4中京5,雨,12,中京日経賞(1000万下),201407040512,,15,3,4,4.3,2,2,三浦皇成,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:38.9,0.2,**,4-4-4,37.4-36.1,36.1,472(+10),,,カフェブリリアント,531.2
20,2014/11/08,5東京1,曇,12,3歳上1000万下,201405050112,,14,6,10,10.0,6,2,石橋脩,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.2,0.0,**,6-6,35.7-34.3,33.8,462(+8),,,リグヴェーダ,410.0
21,2014/07/26,2福島7,晴,10,いわき特別(1000万下),201403020710,,12,8,11,4.2,2,4,石橋脩,54,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:47.6,0.6,**,8-8-7-4,35.2-35.8,35.9,454(+4),,,トーセンアルニカ,220.0
22,2014/07/06,2福島2,晴,11,ラジオNIKKEI賞(G3),201403020211,,16,2,3,15.9,7,3,石橋脩,54,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:46.1,0.2,**,6-6-7-3,34.2-35.4,35.1,450(-2),,,ウインマーレライ,938.1
23,2014/05/11,2東京6,晴,11,NHKマイルC(G1),201405020611,,18,7,14,52.2,9,11,石橋脩,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.8,0.6,**,10-11,34.6-34.8,34.3,452(+2),,,ミッキーアイル,
24,2014/04/12,3中山5,晴,11,ニュージーランドT(G2),201406030511,,15,6,11,8.6,5,5,石橋脩,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.9,0.6,**,4-4-3,34.0-35.7,35.7,450(+4),,,ショウナンアチーヴ,520.0
25,2014/03/23,2中山8,晴,6,3歳500万下,201406020806,,15,2,2,2.5,1,1,石橋脩,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:37.2,0.0,**,3-3-4,36.6-35.9,35.7,446(0),,,(トレクァルティスタ),720.0
26,2014/03/08,2中山3,晴,9,黄梅賞(500万下),201406020309,,9,5,5,1.9,1,3,石橋脩,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:37.8,0.4,**,3-3-3,36.9-35.1,35.2,446(-4),,,パワースラッガー,253.2
27,2013/11/30,5中山1,晴,9,葉牡丹賞(500万下),201306050109,,16,4,8,2.2,1,3,石橋脩,55,0.0,1.0,2000,0.0,1.0,0.0,0.0,**,2:01.2,0.4,**,6-6-9-7,34.8-36.3,35.9,450(+4),,,キングズオブザサン,244.8
28,2013/11/03,5東京2,晴,9,百日草特別(500万下),201305050209,,16,1,2,2.6,1,2,石橋脩,55,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:47.6,0.1,**,3-5-5,35.5-35.4,35.2,446(-2),,,ピオネロ,392.0
29,2013/10/19,4東京6,曇,9,いちょうS(OP),201305040609,,12,5,5,13.4,5,2,石橋脩,55,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:49.8,0.2,**,6-6-6,35.5-34.4,34.0,448(0),,,イスラボニータ,607.4
30,2013/08/25,2新潟10,晴,11,新潟2歳S(G3),201304021011,,18,7,13,62.7,14,4,石橋脩,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.0,0.5,**,16-17,35.3-33.8,33.3,448(-2),,,ハープスター,450.0
31,2013/07/20,2福島7,曇,1,2歳未勝利,201303020701,,11,3,3,2.3,1,1,石橋脩,54,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:51.3,0.0,**,11-10-8-5,36.5-36.4,36.0,450(+6),,,(チュロ),500.0
32,2013/06/16,3東京6,曇,5,2歳新馬,201305030605,,14,3,3,21.7,6,2,幸英明,54,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:39.7,0.0,**,8-7,36.6-36.1,35.6,444(0),,,リターンラルク,280.0
