,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,芝,ダ,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
10,2014/05/04,香港,曇,,チャンピオンズマイル(G1),2014G0a00509,,,,13,,13,10,柴田大知,57.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:35.8,,,,,,計不,,,,
11,2014/03/02,2中山2,雨,11.0,中山記念(G2),201406020211,,15.0,8.0,15,32.6,11,4,柴田大知,56.0,1.0,0.0,1800,0.0,1.0,0.0,0.0,**,1:50.4,0.6,**,3-4-3-3,37.3-36.9,37.3,488(0),,,ジャスタウェイ,900.0
12,2014/01/05,1京都1,晴,11.0,スポニチ賞京都金杯(G3),201408010111,,16.0,4.0,8,5.9,3,11,柴田大知,58.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:33.3,0.8,**,13-15,34.7-34.4,34.3,488(+10),,,エキストラエンド,
13,2013/12/07,5阪神3,晴,11.0,朝日チャレンジC(G3),201309050311,,18.0,1.0,1,6.4,4,4,柴田大知,58.0,1.0,0.0,1800,0.0,0.0,1.0,0.0,**,1:46.7,0.2,**,2-2,36.1-34.2,34.3,478(-4),,,アルキメデス,600.0
14,2013/11/17,3福島6,晴,11.0,福島記念(G3),201303030611,,16.0,1.0,2,3.6,2,2,柴田大知,58.0,1.0,0.0,2000,0.0,0.0,1.0,0.0,**,1:57.4,0.1,**,3-3-2-1,33.7-34.9,35.0,482(-2),,,ダイワファルコン,"1,616.0"
15,2013/08/04,2小倉4,雨,11.0,小倉記念(G3),201310020411,,15.0,8.0,14,3.0,1,3,柴田大知,58.0,1.0,0.0,2000,0.0,1.0,0.0,0.0,**,1:57.3,0.2,**,4-4-3-2,34.2-35.0,34.5,484(+6),,,メイショウナルト,"1,007.9"
16,2013/07/07,2福島4,曇,11.0,七夕賞(G3),201303020411,,16.0,2.0,4,4.0,1,1,柴田大知,57.0,1.0,0.0,2000,0.0,0.0,1.0,0.0,**,1:58.9,-0.4,**,3-3-3-1,33.7-35.9,35.7,478(-2),,,(トレイルブレイザー),"4,057.4"
17,2013/05/11,3京都7,雨,11.0,都大路S(OP),201308030711,,18.0,3.0,5,4.3,1,2,柴田大知,57.0,1.0,0.0,1800,0.0,0.0,0.0,1.0,**,1:47.6,0.1,**,5-9,34.8-35.6,35.2,480(0),,,リルダヴァル,893.8
18,2013/04/07,1福島2,雨,11.0,福島民報杯(OP),201303010211,,16.0,6.0,12,6.4,3,1,柴田大知,56.0,1.0,0.0,2000,1.0,0.0,0.0,0.0,**,2:02.3,-0.6,**,7-8-9-8,34.8-37.5,36.8,480(-8),,,(マックスドリーム),"2,235.7"
19,2013/03/10,2中山6,曇,10.0,東風S(OP),201306020610,,16.0,3.0,6,12.6,8,12,松岡正海,56.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:33.3,0.6,**,3-4-5,33.9-36.1,36.5,488(+8),,,ムクドク,
20,2012/02/05,1東京4,晴,11.0,東京新聞杯(G3),201205010411,,16.0,8.0,15,8.6,5,8,柴田大知,56.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:33.5,0.7,**,5-5,35.1-34.2,34.1,480(0),,,ガルボ,
21,2012/01/05,1京都1,晴,11.0,スポニチ賞京都金杯(G3),201208010111,,16.0,2.0,4,5.9,3,1,松岡正海,55.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:32.9,-0.2,**,5-6,33.8-35.3,34.9,480(+10),,,(ダノンシャーク),"4,065.1"
22,2011/11/26,5東京7,晴,11.0,キャピタルS(OP),201105050711,,15.0,6.0,10,8.1,5,3,吉田豊,55.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:33.0,0.1,**,7-6,34.8-34.7,34.3,470(+2),,,アプリコットフィズ,554.9
23,2011/10/22,4東京6,曇,11.0,富士S(G3),201105040611,,17.0,3.0,5,11.1,5,3,松岡正海,54.0,1.0,0.0,1600,1.0,0.0,0.0,0.0,**,1:35.2,0.2,**,2-3,35.3-35.4,35.3,468(0),,,エイシンアポロン,"1,009.1"
24,2011/09/25,4中山6,晴,11.0,産経賞オールカマー(G2),201106040611,,9.0,4.0,4,10.2,3,6,松岡正海,54.0,1.0,0.0,2200,0.0,0.0,1.0,0.0,**,2:11.8,0.6,**,3-4-4-5,36.2-35.5,35.3,468(0),,,アーネストリー,
25,2011/07/03,3中山6,晴,11.0,ラジオNIKKEI賞(G3),201106030611,,13.0,5.0,7,5.0,3,2,松岡正海,56.0,1.0,0.0,1800,0.0,0.0,1.0,0.0,**,1:47.0,0.1,**,2-2-2-2,35.6-35.1,35.0,468(0),,,フレールジャック,"1,614.2"
26,2011/05/28,3京都11,雨,10.0,白百合S(OP),201108031110,,10.0,8.0,9,4.5,2,1,幸英明,56.0,1.0,0.0,1800,1.0,0.0,0.0,0.0,**,1:50.3,0.0,**,2-2,36.7-35.2,35.2,468(+4),,,(ラトルスネーク),"1,924.5"
27,2011/05/08,2東京6,晴,11.0,NHKマイルC(G1),201105020611,,18.0,3.0,5,71.8,16,6,松岡正海,57.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:32.7,0.5,**,13-13,33.9-34.6,34.1,464(-2),,,グランプリボス,
28,2010/12/19,5中山6,晴,11.0,朝日フューチュリティ(G1),201006050611,,16.0,2.0,3,23.1,7,6,松岡正海,55.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:34.5,0.6,**,3-4-3,34.7-35.3,35.5,466(+4),,,グランプリボス,
29,2010/11/20,5東京5,晴,11.0,東京スポーツ杯2歳S(G3),201005050511,,16.0,1.0,1,17.1,9,4,松岡正海,55.0,1.0,0.0,1800,0.0,0.0,1.0,0.0,**,1:47.9,0.6,**,2-3-3,36.2-35.2,34.8,462(+8),,,サダムパテック,480.0
30,2010/09/05,3新潟8,晴,11.0,新潟2歳S(G3),201004030811,,17.0,1.0,1,33.2,10,2,石橋脩,54.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:34.5,0.0,**,2-2,36.0-34.2,34.1,454(-4),,,マイネイサベル,"1,319.0"
31,2010/08/07,2新潟7,晴,9.0,ダリア賞(OP),201004020709,,10.0,5.0,5,4.0,2,3,松岡正海,54.0,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:21.6,0.4,**,2-2,34.1-35.4,35.4,458(0),,,エーシンブラン,403.5
32,2010/06/26,1函館3,晴,4.0,2歳新馬,201002010304,,16.0,4.0,8,8.4,4,1,大野拓弥,54.0,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:11.3,-0.2,**,4-4,35.3-36.0,35.7,458(0),,,(サクラベル),700.0
