,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
13,2015/04/26,3京都2,晴,11,読売マイラーズC(G2),201508030211,,18,3,5,32.0,11,6,川田将雅,56.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:32.9,0.3,**,2-2,35.3-33.2,33.3,494(-4),,,レッドアリオン,
14,2015/04/05,3中山4,小雨,11,ダービー卿チャレンジ(G3),201506030411,,16,2,3,4.5,2,14,横山典弘,56.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.7,1.5,**,6-7-6,35.6-34.2,35.1,498(-2),,,モーリス,
15,2015/03/15,2中山6,晴,10,東風S(OP),201506020610,,14,7,12,2.3,1,2,横山典弘,57.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.9,0.1,**,5-6-6,35.2-35.4,34.6,500(-4),,,クラリティシチー,891.2
16,2015/02/08,1東京4,曇,11,東京新聞杯(G3),201505010411,,16,2,4,7.6,4,4,後藤浩輝,56.0,0.0,1.0,1600,1.0,0.0,0.0,0.0,**,1:35.9,0.2,**,10-10,36.3-35.2,34.6,504(+6),,,ヴァンセンヌ,570.0
17,2014/11/30,5東京9,曇,9,キャピタルS(OP),201405050909,,16,8,15,5.6,2,4,柴田大知,56.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.8,0.2,**,3-3,35.5-34.8,34.8,498(+2),,,シェルビー,320.0
18,2014/10/25,4東京6,晴,11,富士S(G3),201405040611,,16,4,7,37.1,12,2,柴田大知,56.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.2,0.0,**,9-9,35.6-33.8,33.2,496(-2),,,ステファノス,"1,616.4"
19,2014/09/14,3新潟2,晴,11,京成杯オータムH(G3),201404030211,,15,5,10,43.6,10,6,柴田大知,56.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.6,0.3,**,7-7,35.9-33.4,33.2,498(-4),,,クラレント,
20,2014/08/17,2新潟6,曇,11,関屋記念(G3),201404020611,,16,7,14,17.4,9,13,蛯名正義,56.0,0.0,1.0,1600,1.0,0.0,0.0,0.0,**,1:34.2,1.7,**,8-10,34.9-34.4,35.3,502(+6),,,クラレント,
21,2014/06/15,3東京4,晴,10,多摩川S(1600万下),201405030410,,18,6,11,14.8,6,1,蛯名正義,58.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.1,-0.1,**,11-11,33.7-36.6,34.5,496(+2),,,(ダノンジェラート),"1,828.5"
22,2014/05/17,2東京7,晴,11,京王杯スプリングC(G2),201405020711,,15,1,1,8.9,3,9,蛯名正義,56.0,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:20.5,0.8,**,10-9,33.7-35.0,34.1,494(0),,,レッドスパーダ,
23,2014/03/16,2中山6,晴,10,東風S(OP),201406020610,,16,1,2,5.5,3,1,後藤浩輝,55.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.9,-0.2,**,14-14-13,36.0-35.1,33.8,494(-2),,,(コスモソーンパーク),"2,137.1"
24,2014/02/23,2京都8,晴,11,洛陽S(OP),201408020811,,16,5,9,3.6,2,4,和田竜二,55.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.1,0.3,**,4-4,35.5-35.0,35.0,496(-8),,,ノーブルジュエリー,320.0
25,2014/01/05,1京都1,晴,11,スポニチ賞京都金杯(G3),201408010111,,16,4,7,12.6,8,5,和田竜二,55.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:32.9,0.4,**,5-3,34.7-34.4,34.5,504(-2),,,エキストラエンド,400.0
26,2013/11/23,5東京7,晴,11,キャピタルS(OP),201305050711,,18,7,15,7.6,3,6,戸崎圭太,55.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.5,0.3,**,5-7,35.0-34.3,34.0,506(+6),,,サトノギャラント,
27,2013/10/19,4東京6,曇,11,富士S(G3),201305040611,,15,3,4,67.7,14,3,北村宏司,54.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.6,0.1,**,4-4,35.8-33.8,33.6,500(-4),,,ダノンシャーク,958.4
28,2013/10/06,3新潟2,晴,11,信越S(OP),201304030211,,17,1,1,8.8,4,14,柴山雄一,53.0,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.5,0.5,**,7-10,33.9-35.6,35.2,504(0),,,インプレスウィナー,
29,2013/06/30,2福島2,晴,11,ラジオNIKKEI賞(G3),201303020211,,16,5,9,13.5,6,5,和田竜二,56.0,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:48.2,0.3,**,3-3-2-2,35.8-35.2,35.4,504(0),,,ケイアイチョウサン,370.0
30,2013/05/05,2東京6,晴,11,NHKマイルC(G1),201305020611,,18,7,13,42.1,11,6,吉田豊,57.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.0,0.3,**,14-15,34.4-34.9,33.9,504(-2),,,マイネルホウオウ,
31,2013/04/20,3京都1,曇,10,橘S(OP),201308030110,,10,3,3,27.1,7,1,和田竜二,56.0,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.3,0.0,**,6-6,35.0-34.6,33.9,506(+12),,,(ヒュウマ),"1,924.5"
32,2013/02/02,1東京3,晴,6,3歳500万下,201305010306,,14,6,10,7.7,4,1,北村宏司,56.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:25.8,-0.1,**,7-7,34.6-39.2,37.9,494(0),,,(スズノニシキ),700.0
33,2013/01/13,1中山4,晴,1,3歳未勝利,201306010401,,16,6,12,11.6,4,1,北村宏司,56.0,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:13.0,-0.5,**,2-2,35.1-37.9,37.8,494(0),,,(シュナップス),500.0
34,2012/12/22,5中山7,雨,6,2歳新馬,201206050706,,16,7,13,3.2,2,4,北村宏司,55.0,1.0,0.0,1200,1.0,0.0,0.0,0.0,**,1:14.7,1.2,**,5-5,35.2-38.3,39.1,494(0),,,ストームジャガー,110.0
