,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
23,2006/04/01,2阪神3,曇,10,道頓堀S(1600万下),200609020310,,13,7,10,39.7,9,9,幸英明,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:36.0,1.3,**,4-4-2,35.0-35.9,36.8,490(+2),,,タガノデンジャラス,
24,2006/02/19,2京都8,曇,11,斑鳩S(1600万下),200608020811,,12,7,10,29.8,9,6,松永幹夫,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.2,0.3,**,6-10,36.2-34.9,34.5,488(-4),,,カネトシディザイア,
25,2006/02/04,2京都3,曇,11,山城S(1600万下),200608020311,,15,3,4,57.3,13,9,安部幸夫,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.6,0.7,**,13-13,35.7-34.5,34.2,492(-2),,,コスモシンドラー,
26,2006/01/08,1京都3,晴,11,新春S(1600万下),200608010311,,15,5,8,23.0,8,7,佐藤哲三,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.3,0.3,**,8-8,34.6-35.6,34.7,494(+8),,,メジロハンター,
27,2005/12/03,5阪神1,晴,11,ゴールデンホイップT(1600万下),200509050111,,14,2,2,97.3,13,5,イネス,58,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:35.4,0.2,,7-7-9,35.2-36.3,36.0,486(-4),,,ロードマジェスティ,180.0
28,2005/11/12,5京都3,晴,11,清水S(1600万下),200508050311,,18,6,12,144.3,18,16,幸英明,55,0.0,1.0,1600,1.0,0.0,0.0,0.0,,1:34.5,1.3,,9-10,35.1-35.0,35.7,490(+6),,,トップガンジョー,
29,2005/10/30,4京都8,晴,11,渡月橋S(1600万下),200508040811,,11,6,7,49.2,10,9,ボニヤ,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:35.4,0.8,,2-2,35.9-34.5,35.2,484(+2),,,ワイルドスナイパー,
30,2005/10/02,4阪神8,曇,10,芦屋川特別(1000万下),200509040810,,8,8,8,6.8,2,1,幸英明,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,,1:22.0,0.0,,2-2,35.4-34.9,34.7,482(0),,,(ダービーゾーン),"1,469.6"
31,2005/09/11,4阪神2,曇,10,元町特別(1000万下),200509040210,,11,2,2,15.6,8,6,幸英明,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:34.7,0.3,,2-2-2,35.6-35.2,35.4,482(+4),,,チェリーライオー,
32,2005/08/06,2小倉7,晴,10,日南特別(1000万下),200510020710,,9,7,7,10.8,4,5,安藤勝己,57,0.0,1.0,1800,0.0,1.0,0.0,0.0,,1:47.4,0.4,,2-2-2-2,35.6-36.1,36.3,478(0),,,トーホウファイター,145.0
33,2005/07/09,3阪神7,雨,10,文月特別(1000万下),200509030710,,10,7,8,10.1,4,6,佐藤哲三,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,,1:22.6,0.3,,6-5,34.1-36.6,36.1,478(-2),,,チェリーライオー,
34,2005/06/18,3阪神1,晴,11,三宮特別(1000万下),200509030111,,12,6,7,43.8,8,4,佐藤哲三,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:34.4,0.5,,6-5-5,35.4-34.9,34.9,480(-4),,,ハッピートゥモロー,220.0
35,2005/05/15,3京都8,曇,11,栗東S(OP),200508030811,,16,1,2,155.6,15,12,飯田祐史,53,1.0,0.0,1200,0.0,1.0,0.0,0.0,,1:11.5,1.6,,15-15,33.8-36.1,35.9,484(+6),,,ブルーコンコルド,
36,2005/04/02,2阪神3,曇,11,コーラルS(OP),200509020311,,16,2,4,128.9,12,11,武幸四郎,55,1.0,0.0,1400,0.0,1.0,0.0,0.0,,1:24.7,1.4,,14-15,34.9-36.1,36.2,478(+2),,,サイレンスボーイ,
37,2005/03/05,2中山3,晴,11,オーシャンS(OP),200506020311,,16,3,6,61.8,10,10,山田信大,55,0.0,1.0,1200,0.0,1.0,0.0,0.0,,1:08.9,1.0,,12-13,33.8-34.1,34.2,476(-12),,,シルキーラグーン,
38,2005/02/06,1小倉6,曇,11,小倉大賞典(G3),200510010611,,16,2,4,71.5,13,12,角田晃一,53,0.0,1.0,1800,0.0,1.0,0.0,0.0,,1:47.4,1.0,,5-4-4-8,35.4-35.3,35.8,488(+4),,,メイショウカイドウ,
39,2005/01/05,1京都1,晴,11,スポニチ賞京都金杯(G3),200508010111,,16,2,3,153.2,12,13,赤木高太,53,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:35.1,1.1,,15-16,35.0-35.6,34.4,484(+4),,,ハットトリック,
40,2004/12/26,5阪神8,晴,12,2004ファイナルS(OP),200409050812,,14,3,4,8.6,5,7,赤木高太,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:34.3,1.2,,7-8-9,35.0-35.5,35.2,480(+2),,,エリモピクシー,
41,2004/11/28,5京都8,晴,11,アンドロメダS(OP),200408050811,,18,3,6,47.7,14,9,赤木高太,53,0.0,1.0,1200,0.0,1.0,0.0,0.0,,1:09.4,0.8,,15-16,34.1-34.5,34.0,478(+8),,,リミットレスビッド,
42,2004/06/13,2中京8,晴,11,中スポ賞ファルコンS(G3),200407020811,,16,3,5,12.8,5,11,赤木高太,57,0.0,1.0,1200,0.0,1.0,0.0,0.0,,1:10.3,0.8,,16-14,33.7-35.8,35.5,470(0),,,キョウワハピネス,
43,2004/05/09,2東京6,雨,11,NHKマイルC(G1),200405020611,,18,6,12,72.1,11,6,赤木高太,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:34.1,1.6,,11-14,33.9-34.7,35.2,470(-4),,,キングカメハメハ,
44,2004/04/04,2阪神4,曇,10,マーガレットS(OP),200409020410,,16,1,2,10.7,5,1,赤木高太,56,0.0,1.0,1400,1.0,0.0,0.0,0.0,,1:22.0,-0.1,,8-8,34.2-36.5,35.5,474(-2),,,(シルヴァーゼット),"1,937.8"
45,2004/02/28,1阪神1,晴,11,アーリントンC(G3),200409010111,,14,7,12,60.9,9,4,武幸四郎,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:36.1,0.3,,8-6-4,36.2-34.8,34.9,476(-4),,,シーキングザダイヤ,600.0
46,2004/01/12,1京都4,晴,11,日刊スポシンザン記念(G3),200408010411,,12,5,6,33.8,6,10,武幸四郎,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:36.7,1.3,,6-9,36.1-34.7,35.7,480(+8),,,グレイトジャーニー,
47,2003/12/06,3中京1,小雨,9,つわぶき賞(500万下),200307030109,,17,8,17,5.1,3,1,武幸四郎,55,0.0,1.0,1200,0.0,1.0,0.0,0.0,,1:10.1,0.0,,7-7,33.9-36.2,35.6,472(+4),,,(キャメロンガール),"1,042.0"
48,2003/11/16,5京都4,晴,6,2歳500万下,200308050406,,11,1,1,5.6,2,4,武幸四郎,55,0.0,1.0,1400,0.0,1.0,0.0,0.0,,1:22.8,0.4,,10-10,35.0-35.5,34.7,468(+4),,,ヴンダー,110.0
49,2003/10/26,4京都6,晴,8,かえで賞(500万下),200308040608,,12,5,5,4.9,2,2,武幸四郎,55,0.0,1.0,1400,0.0,1.0,0.0,0.0,,1:23.2,0.0,,2-2,35.5-35.4,35.2,464(-2),,,カイシュウマックス,407.6
50,2003/10/04,4阪神7,晴,9,ききょうS(OP),200309040709,,14,4,6,12.9,4,4,武幸四郎,55,0.0,1.0,1400,0.0,1.0,0.0,0.0,,1:22.5,0.6,,11-13,34.2-36.0,35.0,466(-2),,,コスモサンビーム,240.0
51,2003/09/07,3小倉8,晴,2,2歳未勝利,200310030802,,11,7,9,1.3,1,1,幸英明,54,0.0,1.0,1200,0.0,1.0,0.0,0.0,,1:10.5,-1.3,,1-1,34.2-36.3,36.3,468(-4),,,(オースミカイヨウ),500.0
52,2003/08/24,3小倉4,晴,1,2歳未勝利,200310030401,,16,2,3,12.4,4,2,幸英明,54,0.0,1.0,1200,0.0,1.0,0.0,0.0,,1:09.9,0.2,,4-3,33.7-36.0,35.8,472(+2),,,コンコルディア,200.0
53,2003/08/09,2小倉7,雨,2,2歳未勝利,200310020702,,10,1,1,3.7,3,3,武幸四郎,54,0.0,1.0,1200,0.0,0.0,1.0,0.0,,1:11.6,1.1,,2-2,34.2-36.3,37.4,470(+2),,,エイシンヘーベ,130.0
54,2003/07/19,2小倉1,晴,6,2歳新馬,200310020106,,13,4,4,48.4,9,2,武幸四郎,54,0.0,1.0,1200,1.0,0.0,0.0,0.0,,1:10.1,0.2,,2-2,33.9-36.0,36.1,468(0),,,ダイゴバクシンオー,280.0
