,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
10,2013/01/05,1中山1,曇,12,4歳上1000万下,201306010112,,15,2,3,10.5,5,14,田中勝春,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.3,1.4,**,6-11-11,34.5-35.9,36.3,486(+2),,,キッズニゴウハン,
11,2012/12/16,3中京6,晴,11,中京日経賞(1000万下),201207030611,,14,5,7,8.9,5,5,大野拓弥,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:37.0,0.3,**,11-10-11,36.9-35.4,34.8,484(-2),,,マックスドリーム,126.0
12,2012/12/01,5中山1,晴,12,3歳上1000万下,201206050112,,13,7,12,8.8,4,7,柴田善臣,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.0,0.6,**,9-9-9,34.9-35.2,34.4,486(+8),,,プレミアムブルー,
13,2012/11/11,5東京4,小雨,12,3歳上1000万下,201205050412,,13,5,6,28.9,9,2,福永祐一,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.5,0.2,**,5-5,35.2-34.1,33.8,478(-12),,,クリーンエコロジー,390.0
14,2012/07/29,2新潟6,晴,9,豊栄特別(1000万下),201204020609,,13,5,7,17.2,7,10,内田博幸,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.6,0.8,**,3-3,35.6-34.2,34.2,490(+10),,,エアワンピース,
15,2012/06/24,3阪神8,晴,9,皆生特別(1000万下),201209030809,,15,1,1,25.6,9,3,内田博幸,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.5,0.1,**,5-5,34.9-35.1,34.3,480(-4),,,ツルマルレオン,354.8
16,2012/05/26,2東京11,晴,9,葉山特別(1000万下),201205021109,,10,4,4,4.4,2,5,内田博幸,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.3,0.4,**,5-5,35.4-34.4,34.1,484(-4),,,ゴーハンティング,140.0
17,2012/04/28,2東京3,晴,12,4歳上1000万下,201205020312,,14,7,11,5.0,3,7,内田博幸,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.6,0.6,**,6-6,35.2-35.0,35.0,488(-2),,,レインスティック,
18,2012/04/08,3中山6,晴,10,隅田川特別(1000万下),201206030610,,13,4,4,11.4,5,8,柴田善臣,58,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.4,0.4,**,2-2-2,35.6-34.4,34.4,490(+10),,,ラインジェシカ,
19,2011/10/29,4東京8,晴,10,神奈川新聞杯(1000万下),201105040810,,18,6,12,9.0,5,12,柴田善臣,58,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.0,1.3,**,9-11,33.5-36.1,34.4,480(+4),,,ヤマカツハクリュウ,
20,2011/05/08,2東京6,晴,12,被災地支援みらい賞(1600万下),201105020612,,14,3,3,8.5,4,11,内田博幸,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.6,0.8,**,6-6,34.5-34.6,34.4,476(-2),,,シルクアーネスト,
21,2011/04/23,2東京1,小雨,10,フリーウェイS(1600万下),201105020110,,17,1,2,4.7,2,3,内田博幸,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:23.0,0.1,**,3-4,35.8-35.2,34.9,478(+4),,,インプレスウィナー,446.7
22,2011/03/26,2阪神1,晴,9,心斎橋S(1600万下),201109020109,,18,2,3,4.9,2,3,後藤浩輝,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.0,0.5,**,8-8,34.0-35.1,35.0,474(-6),,,パドトロワ,446.1
23,2011/01/16,1中山6,晴,10,初富士S(1600万下),201106010610,,14,1,1,6.9,3,3,内田博幸,55,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:47.9,0.2,**,5-5-5-4,35.7-35.6,35.1,480(+2),,,ブルーミングアレー,444.3
24,2010/12/25,5中山7,晴,9,ノエル賞(1000万下),201006050709,,13,4,5,3.0,1,1,内田博幸,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.5,-0.1,**,6-6-7,34.9-35.1,34.4,478(+2),,,(ロジスプリング),"1,510.8"
25,2010/11/27,5東京7,曇,12,エクセレントJT(1000万下),201005050712,,15,6,11,13.4,6,3,藤岡佑介,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.6,0.9,**,15-15,35.9-34.0,33.7,476(0),,,ケニアブラック,376.2
26,2010/11/14,5東京4,曇,12,3歳上1000万下,201005050412,,14,2,3,5.7,3,8,松岡正海,56,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.6,0.3,**,9-10,35.7-35.0,33.6,476(+10),,,アポロラムセス,
27,2010/08/14,3新潟1,雨,10,朝日岳特別(1000万下),201004030110,,15,4,7,5.8,2,9,松岡正海,54,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.6,0.5,**,10-11,34.9-34.5,34.0,466(-2),,,ゴールドアグリ,
28,2010/08/01,2新潟6,晴,10,豊栄特別(1000万下),201004020610,,18,1,2,8.6,5,5,内田博幸,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.3,1.2,**,7-6,34.9-33.7,34.1,468(+4),,,ゴールスキー,148.0
29,2010/06/13,3東京8,曇,9,エーデルワイスS(1000万下),201005030809,,17,3,5,22.6,10,4,中舘英二,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.8,0.3,**,11-10,36.1-34.6,34.2,464(-2),,,ソウルフルヴォイス,210.0
30,2010/05/09,2東京6,晴,11,NHKマイルC(G1),201005020611,,18,5,9,151.9,18,8,武士沢友,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:32.8,1.4,**,13-12,33.4-35.1,35.2,466(+4),,,ダノンシャンティ,
31,2010/04/11,3中山6,晴,9,桜草特別(500万下),201006030609,,16,2,3,6.8,4,1,武士沢友,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.9,0.0,**,8-8,35.1-34.8,34.2,462(-6),,,(トロンプルイユ),"1,040.6"
32,2010/03/20,2中山7,晴,7,3歳500万下,201006020707,,16,5,9,31.0,9,11,柴田善臣,56,1.0,0.0,1800,0.0,1.0,0.0,0.0,**,1:57.6,3.6,**,2-2-2-6,36.2-38.2,41.6,468(0),,,プレファシオ,
33,2010/02/21,1東京8,晴,9,セントポーリア賞(500万下),201005010809,,14,4,5,39.6,9,7,松岡正海,56,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:48.4,1.1,**,5-5-5,35.9-34.8,35.2,468(0),,,バシレウス,
34,2010/01/05,1中山1,晴,9,ジュニアC(OP),201006010109,,16,5,10,16.6,7,9,柴田善臣,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.0,0.4,**,8-10-10,34.2-36.8,36.4,468(0),,,ハンソデバンド,
35,2009/12/13,4中京2,晴,10,報知杯中京2歳S(OP),200907040210,,8,8,8,7.2,3,7,丸田恭介,55,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:49.0,0.5,**,4-4-4-4,35.9-36.2,36.5,468(+4),,,シャイン,
36,2009/10/25,4東京6,小雨,1,2歳未勝利,200905040601,,12,7,10,2.1,1,1,内田博幸,55,0.0,1.0,1600,1.0,0.0,0.0,0.0,**,1:38.1,-0.2,**,3-2,37.3-35.3,35.2,464(-4),,,(ソールデスタン),500.0
37,2009/10/04,4中山8,晴,2,2歳未勝利,200906040802,,10,7,8,5.1,4,2,内田博幸,55,0.0,1.0,1600,1.0,0.0,0.0,0.0,**,1:36.4,0.4,**,8-8-6,36.2-35.3,34.8,468(+6),,,カワキタコマンド,200.0
38,2009/09/05,3新潟7,晴,5,2歳新馬,200904030705,,13,7,11,5.2,4,7,内田博幸,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:39.3,1.1,**,8-10,38.1-33.9,34.5,462(0),,,メジロイングリッド,
